blocked,workload,strategy,round,seed,method,query,truth,estimate,error,fullWidth,covered,criteriaMet,reason,drawsPerChain,checks,apiSeconds,rHat,bulkEss,meanEss,meanEssPerSecond,acceptance
blocked,correlated,diagonal,13,164950,adaptive,x,0.0,0.00921781571228747,0.00921781571228747,0.09395433888018138,true,true,PrecisionReached,12000,6,0.3170054,1.006138529754665,860.5192833241767,860.0145639506962,2712.9334829964923,0.08391666666666667
blocked,correlated,diagonal,13,164950,adaptive,y,0.0,0.011675752114555335,0.011675752114555335,0.09376984298286761,true,true,PrecisionReached,12000,6,0.3170054,1.006618807516865,848.7798226811411,848.6753823881542,2677.1638034814364,0.08391666666666667
blocked,correlated,block,13,164950,fixed,x,0.0,0.009953045030707375,0.009953045030707375,0.037839885248925204,true,true,FixedBudget,12000,1,0.1298068,1.000441373680318,6806.669919816908,6811.118147654026,52471.19679133933,0.360875
blocked,correlated,block,13,164950,fixed,y,0.0,0.009593152738416988,0.009593152738416988,0.03818349973913731,true,true,FixedBudget,12000,1,0.1298068,1.0005840160109047,6752.440141889551,6758.7241224409245,52067.565970665055,0.360875
blocked,correlated,block,13,164950,adaptive,x,0.0,-0.009469304635029263,-0.009469304635029263,0.08894327393158193,true,true,PrecisionReached,2000,1,0.0234674,1.0021048831544361,1237.472346628158,1237.2579003751214,52722.410679287925,0.364375
blocked,correlated,block,13,164950,adaptive,y,0.0,-0.012090913634274503,-0.012090913634274503,0.0903990262005292,true,true,PrecisionReached,2000,1,0.0234674,1.0027776007731375,1220.2284022101665,1220.4562140423602,52006.45210131332,0.364375
blocked,multimodal,default,13,164950,fixed,positive,0.5,0.49333333333333335,-0.006666666666666654,0.02574327194592472,true,true,FixedBudget,12000,1,0.1063283,1.0005998504091251,7137.501355488785,7137.501355488711,67127.01468460147,0.27497916666666666
blocked,multimodal,default,13,164950,fixed,x,0.0,-0.0643792708530384,-0.0643792708530384,0.2099928144178079,true,true,FixedBudget,12000,1,0.1063283,1.000639579984548,7875.280784611437,7070.748577796248,66499.21589827213,0.27497916666666666
blocked,multimodal,default,13,164950,adaptive,positive,0.5,0.4965,-0.003500000000000003,0.05862184707279691,true,true,PrecisionReached,2000,1,0.017424,1.0020744123028722,1256.812288214115,1256.8122882141167,72131.10010411598,0.28250000000000003
blocked,multimodal,default,13,164950,adaptive,x,0.0,-0.03893177967044892,-0.03893177967044892,0.4720790826543537,true,true,PrecisionReached,2000,1,0.017424,1.0022227466211229,1474.3014361044047,1268.7534847811125,72816.43048560104,0.28250000000000003
blocked,multimodal,block,13,164950,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1126718,Infinity,4.000333361113426,4.000333361113426,35.50429975480489,0.7043541666666666
blocked,multimodal,block,13,164950,fixed,x,0.0,-0.006455020156487912,-0.006455020156487912,0.04438124240865926,true,false,FixedBudget,12000,1,0.1126718,1.733421725310669,6.062407499584516,4.127053297804402,36.62898167779694,0.7043541666666666
blocked,multimodal,block,13,164950,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3339015,Infinity,4.000333361113426,4.000333361113426,11.98057918611754,0.7043541666666666
blocked,multimodal,block,13,164950,adaptive,x,0.0,-0.006455020156487912,-0.006455020156487912,0.04438124240865926,true,false,MaxDrawsReached,12000,6,0.3339015,1.733421725310669,6.062407499584516,4.127053297804402,12.3600921164008,0.7043541666666666
blocked,multimodal,mixed,13,164950,fixed,positive,0.5,0.49350000000000005,-0.00649999999999995,0.054216755623014784,true,true,FixedBudget,12000,1,0.1155093,1.0045681179812114,1228.1990915221736,1228.1990915221725,10632.902212394782,0.619375
blocked,multimodal,mixed,13,164950,fixed,x,0.0,-0.052218744600168066,-0.052218744600168066,0.43366118517049307,true,true,FixedBudget,12000,1,0.1155093,1.003354313928114,1867.233796561777,1267.1518738080583,10970.128585387136,0.619375
blocked,multimodal,mixed,13,164950,adaptive,positive,0.5,0.4883333333333333,-0.011666666666666714,0.07236640664424032,true,true,PrecisionReached,6000,3,0.0881309,1.006837268291261,662.6445245434131,662.644524543402,7518.8671004540065,0.6172083333333334
blocked,multimodal,mixed,13,164950,adaptive,x,0.0,-0.10488533820017487,-0.10488533820017487,0.5821624807517892,true,true,PrecisionReached,6000,3,0.0881309,1.004774253105201,1008.192414690668,695.6878013017296,7893.801167374095,0.6172083333333334
blocked,normal,default,13,164950,fixed,x,0.0,9.849593817621294E-4,9.849593817621294E-4,0.03553841084986551,true,true,FixedBudget,12000,1,0.1173842,1.0005944632099646,15616.335326629352,15606.722944034498,132954.20460363914,1.0
blocked,normal,default,13,164950,fixed,y,0.0,-0.020661908640480675,-0.020661908640480675,0.03491233959165663,false,true,FixedBudget,12000,1,0.1173842,1.000019706932308,16017.086944878893,16022.885233425177,136499.5053288703,1.0
blocked,normal,default,13,164950,adaptive,x,0.0,-0.0211561954193783,-0.0211561954193783,0.07671918486927264,true,true,PrecisionReached,2000,1,0.0177044,1.0017696349867555,2803.8036415578395,2796.9597555951254,157981.05304868426,1.0
blocked,normal,default,13,164950,adaptive,y,0.0,-0.03377434395856094,-0.03377434395856094,0.08471130214818093,true,true,PrecisionReached,2000,1,0.0177044,1.0022404634040982,2726.7377288669536,2723.2078617590705,153815.3149363475,1.0
blocked,normal,block,13,164950,fixed,x,0.0,0.0017102130525095127,0.0017102130525095127,0.05916688764284288,true,true,FixedBudget,12000,1,0.1296988,1.0003765163466516,6178.232921100487,6170.429000499479,47575.066234224825,0.35783333333333334
blocked,normal,block,13,164950,fixed,y,0.0,0.007139053231020931,0.007139053231020931,0.053396914272581114,true,true,FixedBudget,12000,1,0.1296988,1.0007034930603549,6717.198947803941,6717.114793790936,51790.107493600066,0.35783333333333334
blocked,normal,block,13,164950,adaptive,x,0.0,-0.01041556165808033,-0.01041556165808033,0.12468968179494319,true,true,PrecisionReached,2000,1,0.022269,1.0038745625909549,1096.0488741524002,1100.0138760088364,49396.64448375932,0.35075
blocked,normal,block,13,164950,adaptive,y,0.0,-0.012054246044640227,-0.012054246044640227,0.13056607929119618,true,true,PrecisionReached,2000,1,0.022269,1.0035748456500304,1070.9006832597784,1068.620108171154,47986.89245907558,0.35075
blocked,correlated,default,13,164950,fixed,x,0.0,-0.08977956265368348,-0.08977956265368348,0.138207923776164,false,false,FixedBudget,12000,1,0.1060992,1.064112306834105,55.960278623298684,53.0879600649554,500.36154904990235,0.1545625
blocked,correlated,default,13,164950,fixed,y,0.0,-0.08660891278404081,-0.08660891278404081,0.13812082372231307,false,false,FixedBudget,12000,1,0.1060992,1.0648044118924807,55.85186279952083,52.49545140808345,494.7770709683338,0.1545625
blocked,correlated,default,13,164950,adaptive,x,0.0,-0.08977956265368348,-0.08977956265368348,0.138207923776164,false,false,MaxDrawsReached,12000,6,0.3095696,1.064112306834105,55.960278623298684,53.0879600649554,171.48957799782474,0.1545625
blocked,correlated,default,13,164950,adaptive,y,0.0,-0.08660891278404081,-0.08660891278404081,0.13812082372231307,false,false,MaxDrawsReached,12000,6,0.3095696,1.0648044118924807,55.85186279952083,52.49545140808345,169.57560241084218,0.1545625
blocked,correlated,joint-prior,13,164950,fixed,x,0.0,-0.00410787069299956,-0.00410787069299956,0.05618395088247885,true,true,FixedBudget,12000,1,0.1148889,1.000723070383865,3251.2754603951116,3247.05079162479,28262.52833498092,0.13437500000000002
blocked,correlated,joint-prior,13,164950,fixed,y,0.0,-0.0068922717506226805,-0.0068922717506226805,0.05569813283851722,true,true,FixedBudget,12000,1,0.1148889,1.0006439194952041,3271.69291456149,3268.788488603292,28451.73457665007,0.13437500000000002
blocked,correlated,joint-prior,13,164950,adaptive,x,0.0,-0.010705328312072604,-0.010705328312072604,0.08355911757397835,true,true,PrecisionReached,4000,2,0.0493969,1.0042937562178178,1219.990939960984,1213.5523551745578,24567.378826901237,0.1333125
blocked,correlated,joint-prior,13,164950,adaptive,y,0.0,-0.01387472978047144,-0.01387472978047144,0.08277516017226907,true,true,PrecisionReached,4000,2,0.0493969,1.0038415542532029,1243.7019536521793,1237.3799228705639,25049.74852410908,0.1333125
blocked,correlated,block,14,172869,fixed,x,0.0,0.004291817877949078,0.004291817877949078,0.041127862286094906,true,true,FixedBudget,12000,1,0.1299943,1.0012899456438047,6346.537720355867,6341.867708881035,48785.73682754578,0.3570625
blocked,correlated,block,14,172869,fixed,y,0.0,0.00447333134740191,0.00447333134740191,0.04131740277361642,true,true,FixedBudget,12000,1,0.1299943,1.001220951046942,6406.895983134401,6400.740354820233,49238.6231920956,0.3570625
blocked,correlated,block,14,172869,adaptive,x,0.0,-0.02273954814295176,-0.02273954814295176,0.09239935824294629,true,true,PrecisionReached,2000,1,0.0233249,1.00964110412623,1099.950911865951,1098.0807191027498,47077.617443279494,0.35675
blocked,correlated,block,14,172869,adaptive,y,0.0,-0.026486114821887674,-0.026486114821887674,0.09112216551663167,true,true,PrecisionReached,2000,1,0.0233249,1.0087200765509565,1112.405304834854,1110.921581885857,47628.139108243,0.35675
blocked,multimodal,default,14,172869,fixed,positive,0.5,0.49252083333333335,-0.007479166666666648,0.02484822193005185,true,true,FixedBudget,12000,1,0.1058204,1.0002816179633933,7480.910818168122,7480.910818168124,70694.41070122703,0.2741458333333333
blocked,multimodal,default,14,172869,fixed,x,0.0,-0.05573057140207682,-0.05573057140207682,0.2007995237869221,true,true,FixedBudget,12000,1,0.1058204,1.000279452360784,8116.83524253748,7379.824115195536,69739.14401377746,0.2741458333333333
blocked,multimodal,default,14,172869,adaptive,positive,0.5,0.499875,-1.2499999999998623E-4,0.057530228786817746,true,true,PrecisionReached,2000,1,0.0177912,1.0006577926507703,1295.2131689164542,1295.2131689164544,72800.77616554557,0.28625
blocked,multimodal,default,14,172869,adaptive,x,0.0,0.011404670366476743,0.011404670366476743,0.47583135929454734,true,true,PrecisionReached,2000,1,0.0177912,1.001846870539279,1329.339642244343,1249.7364533646323,70244.64079795811,0.28625
blocked,multimodal,block,14,172869,fixed,positive,0.5,0.48572916666666666,-0.014270833333333344,NaN,false,false,FixedBudget,12000,1,0.1299853,4.736680776331427,4.188220725764511,4.18822072576451,32.22072592642791,0.7058125
blocked,multimodal,block,14,172869,fixed,x,0.0,-0.12456564124549185,-0.12456564124549185,0.19703481366642542,false,false,FixedBudget,12000,1,0.1299853,1.6651608282530737,6.314669133520782,4.314158597507998,33.18958834197404,0.7058125
blocked,multimodal,block,14,172869,adaptive,positive,0.5,0.48572916666666666,-0.014270833333333344,NaN,false,false,MaxDrawsReached,12000,6,0.3700391,4.736680776331427,4.188220725764511,4.18822072576451,11.318319403988687,0.7058125
blocked,multimodal,block,14,172869,adaptive,x,0.0,-0.12456564124549185,-0.12456564124549185,0.19703481366642542,false,false,MaxDrawsReached,12000,6,0.3700391,1.6651608282530737,6.314669133520782,4.314158597507998,11.658656065015826,0.7058125
blocked,multimodal,mixed,14,172869,fixed,positive,0.5,0.48635416666666664,-0.013645833333333357,0.055450257112636944,true,true,FixedBudget,12000,1,0.1196238,1.0053130823058805,1377.9021845230625,1377.9021845230477,11518.629106607947,0.6164999999999999
blocked,multimodal,mixed,14,172869,fixed,x,0.0,-0.11182748804602038,-0.11182748804602038,0.4471987108581925,true,true,FixedBudget,12000,1,0.1196238,1.0045853644845995,2000.8288177921252,1416.723447359763,11843.157025272254,0.6164999999999999
blocked,multimodal,mixed,14,172869,adaptive,positive,0.5,0.4738125,-0.026187499999999975,0.06544221739341458,true,true,PrecisionReached,8000,4,0.1497613,1.0049160232392818,922.2652076243087,922.2652076242993,6158.234521363658,0.61671875
blocked,multimodal,mixed,14,172869,adaptive,x,0.0,-0.21485577069363515,-0.21485577069363515,0.5283632790115688,true,true,PrecisionReached,8000,4,0.1497613,1.0047247917864726,1331.9670352552898,938.7111870691463,6268.049135986041,0.61671875
blocked,normal,default,14,172869,fixed,x,0.0,0.01520856488425737,0.01520856488425737,0.03552472424096473,true,true,FixedBudget,12000,1,0.1151228,1.000016225681044,15505.203607703384,15509.106343923366,134717.93896537754,1.0
blocked,normal,default,14,172869,fixed,y,0.0,4.130816467740467E-4,4.130816467740467E-4,0.03350630780363521,true,true,FixedBudget,12000,1,0.1151228,1.0002777333520805,16254.818002190581,16254.478528630541,141192.52249450624,1.0
blocked,normal,default,14,172869,adaptive,x,0.0,0.033058446852132994,0.033058446852132994,0.07617672229812952,true,true,PrecisionReached,2000,1,0.0179565,1.0025801755360038,2739.281645677983,2741.399797106953,152668.93866326695,1.0
blocked,normal,default,14,172869,adaptive,y,0.0,-0.018377686046137987,-0.018377686046137987,0.09125163554999804,true,true,PrecisionReached,2000,1,0.0179565,1.001637484427632,2609.0512953458338,2628.7453798169145,146395.1983859279,1.0
blocked,normal,block,14,172869,fixed,x,0.0,-0.001375529635102124,-0.001375529635102124,0.057849664496096125,true,true,FixedBudget,12000,1,0.1316841,1.001005332130938,6191.71559003244,6185.960502544618,46975.75867203875,0.35533333333333333
blocked,normal,block,14,172869,fixed,y,0.0,-0.004300352187122769,-0.004300352187122769,0.055049537869930255,true,true,FixedBudget,12000,1,0.1316841,1.0007371508391503,6372.1015142152755,6371.002732881599,48380.95664458806,0.35533333333333333
blocked,normal,block,14,172869,adaptive,x,0.0,-0.045891711077408526,-0.045891711077408526,0.12165350393315698,true,true,PrecisionReached,2000,1,0.0233196,1.0049428554340736,1092.016985447523,1088.0137020275515,46656.619411462954,0.351
blocked,normal,block,14,172869,adaptive,y,0.0,0.0017085326521009137,0.0017085326521009137,0.12320089376019597,true,true,PrecisionReached,2000,1,0.0233196,1.0035664952146155,1093.0890581873925,1088.8206128659074,46691.221670436345,0.351
blocked,correlated,default,14,172869,fixed,x,0.0,-0.12194964689573151,-0.12194964689573151,0.16755925191304988,false,false,FixedBudget,12000,1,0.1058043,1.229377491129188,15.296177017912225,15.073274173526887,142.46372003337186,0.1459791666666667
blocked,correlated,default,14,172869,fixed,y,0.0,-0.12151576725679147,-0.12151576725679147,0.16812704034346096,false,false,FixedBudget,12000,1,0.1058043,1.2296513171316288,15.020749724261977,14.994126776003009,141.71566539358994,0.1459791666666667
blocked,correlated,default,14,172869,adaptive,x,0.0,-0.12194964689573151,-0.12194964689573151,0.16755925191304988,false,false,MaxDrawsReached,12000,6,0.3072624,1.229377491129188,15.296177017912225,15.073274173526887,49.05668306153596,0.1459791666666667
blocked,correlated,default,14,172869,adaptive,y,0.0,-0.12151576725679147,-0.12151576725679147,0.16812704034346096,false,false,MaxDrawsReached,12000,6,0.3072624,1.2296513171316288,15.020749724261977,14.994126776003009,48.799094116309085,0.1459791666666667
blocked,correlated,joint-prior,14,172869,fixed,x,0.0,-0.00294034590914255,-0.00294034590914255,0.053863767607378814,true,true,FixedBudget,12000,1,0.1148144,1.0022731982605202,3294.3283330793574,3274.564366575787,28520.502363604104,0.13114583333333332
blocked,correlated,joint-prior,14,172869,fixed,y,0.0,-0.0045763349297213984,-0.0045763349297213984,0.053885286300823766,true,true,FixedBudget,12000,1,0.1148144,1.002144847919929,3314.7473409329614,3294.6169202272945,28695.15426834347,0.13114583333333332
blocked,correlated,joint-prior,14,172869,adaptive,x,0.0,-0.015217689715370825,-0.015217689715370825,0.09436920948024936,true,true,PrecisionReached,4000,2,0.0491038,1.0052336841343525,1119.1983483425506,1109.1506580379446,22587.87829125128,0.12975
blocked,correlated,joint-prior,14,172869,adaptive,y,0.0,-0.018375652858258068,-0.018375652858258068,0.09529692331550879,true,true,PrecisionReached,4000,2,0.0491038,1.0044565337859015,1116.9657395567979,1100.2651928025716,22406.92559033255,0.12975
blocked,correlated,diagonal,14,172869,fixed,x,0.0,0.008989059032845859,0.008989059032845859,0.09209881034457001,true,true,FixedBudget,12000,1,0.1186867,1.0062287810424442,963.5798848495423,958.5192733138604,8076.046206642028,0.08408333333333333
blocked,correlated,diagonal,14,172869,fixed,y,0.0,0.008221497299140457,0.008221497299140457,0.09173705529983169,true,true,FixedBudget,12000,1,0.1186867,1.0059905038466035,962.7373491489334,959.0266216917545,8080.320892667455,0.08408333333333333
blocked,correlated,diagonal,14,172869,adaptive,x,0.0,0.008989059032845859,0.008989059032845859,0.09209881034457001,true,true,PrecisionReached,12000,6,0.3189118,1.0062287810424442,963.5798848495423,958.5192733138604,3005.5936259299915,0.08408333333333333
blocked,correlated,diagonal,14,172869,adaptive,y,0.0,0.008221497299140457,0.008221497299140457,0.09173705529983169,true,true,PrecisionReached,12000,6,0.3189118,1.0059905038466035,962.7373491489334,959.0266216917545,3007.184499575602,0.08408333333333333
blocked,multimodal,default,15,180788,fixed,positive,0.5,0.49752083333333336,-0.0024791666666666434,0.025693219882793557,true,true,FixedBudget,12000,1,0.1091635,1.0006385803629567,7308.0904340259785,7308.090434026035,66946.28180688633,0.2773333333333333
blocked,multimodal,default,15,180788,fixed,x,0.0,-0.01961242326618562,-0.01961242326618562,0.20880543931426532,true,true,FixedBudget,12000,1,0.1091635,1.0008465961703932,8402.230948723916,7335.30462318762,67195.57932081346,0.2773333333333333
blocked,multimodal,default,15,180788,adaptive,positive,0.5,0.481875,-0.018125000000000002,0.06187039062796662,true,true,PrecisionReached,2000,1,0.0183642,1.003024172901745,1226.8551151007714,1226.8551151007732,66806.89140288024,0.276125
blocked,multimodal,default,15,180788,adaptive,x,0.0,-0.16270002222936952,-0.16270002222936952,0.5008808471016696,true,true,PrecisionReached,2000,1,0.0183642,1.0029152792577676,1379.281999650891,1226.9603596737834,66812.62236709376,0.276125
blocked,multimodal,block,15,180788,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1163376,Infinity,4.000333361113426,4.000333361113426,34.38555859080319,0.7084166666666667
blocked,multimodal,block,15,180788,fixed,x,0.0,-0.019668338470658853,-0.019668338470658853,0.045001522720224306,true,false,FixedBudget,12000,1,0.1163376,1.7361212425361714,6.0802850526667696,4.13060700777616,35.505348294757326,0.7084166666666667
blocked,multimodal,block,15,180788,adaptive,positive,0.5,0.5,0.0,NaN,false,false,MaxDrawsReached,12000,6,0.3346494,Infinity,4.000333361113426,4.000333361113426,11.953804074094936,0.7084166666666667
blocked,multimodal,block,15,180788,adaptive,x,0.0,-0.019668338470658853,-0.019668338470658853,0.045001522720224306,true,false,MaxDrawsReached,12000,6,0.3346494,1.7361212425361714,6.0802850526667696,4.13060700777616,12.343088043116646,0.7084166666666667
blocked,multimodal,mixed,15,180788,fixed,positive,0.5,0.49687499999999996,-0.0031250000000000444,0.05767509832636465,true,true,FixedBudget,12000,1,0.1184948,1.0066722829643209,1182.6357649547508,1182.6357649547272,9980.486611688675,0.6176041666666667
blocked,multimodal,mixed,15,180788,fixed,x,0.0,-0.011670466863264117,-0.011670466863264117,0.46561500017745305,true,true,FixedBudget,12000,1,0.1184948,1.0046225187937334,1732.3769467758423,1214.3997763857785,10248.549104144473,0.6176041666666667
blocked,multimodal,mixed,15,180788,adaptive,positive,0.5,0.497275,-0.0027249999999999774,0.06144631001747938,true,true,PrecisionReached,10000,5,0.2381078,1.0045328631745307,1037.6052031982854,1037.605203198298,4357.711940550868,0.61645
blocked,multimodal,mixed,15,180788,adaptive,x,0.0,-0.019286771271860736,-0.019286771271860736,0.49613273412226977,true,true,PrecisionReached,10000,5,0.2381078,1.0037563839619923,1495.909510956054,1053.2044217424698,4423.225201956718,0.61645
blocked,normal,default,15,180788,fixed,x,0.0,-0.017966894797589505,-0.017966894797589505,0.03627040553224937,true,true,FixedBudget,12000,1,0.1159834,1.0002110815994825,15566.068077956203,15569.898202662236,134242.4709282728,1.0
blocked,normal,default,15,180788,fixed,y,0.0,0.0018809346903820856,0.0018809346903820856,0.03347750139694663,true,true,FixedBudget,12000,1,0.1159834,1.0005535955308502,16351.043499506784,16356.114774540862,141021.17005141135,1.0
blocked,normal,default,15,180788,adaptive,x,0.0,0.019710795592432495,0.019710795592432495,0.08317189272194421,true,true,PrecisionReached,2000,1,0.0178521,1.0009205260602014,2707.1584600670312,2708.280605325906,151706.55582961702,1.0
blocked,normal,default,15,180788,adaptive,y,0.0,0.003191899550178734,0.003191899550178734,0.09104329533842286,true,true,PrecisionReached,2000,1,0.0178521,1.0017767456759392,2564.4892536424163,2563.21706205391,143580.70266545168,1.0
blocked,normal,block,15,180788,fixed,x,0.0,0.004494873626282203,0.004494873626282203,0.05612721720986844,true,true,FixedBudget,12000,1,0.1316469,1.0004169530609184,6449.753325673975,6451.991336413049,49009.8235234787,0.36075
blocked,normal,block,15,180788,fixed,y,0.0,-0.006228314212031849,-0.006228314212031849,0.05641010161102468,true,true,FixedBudget,12000,1,0.1316469,1.0008456030730666,6586.640637838929,6586.469879031365,50031.33289907597,0.36075
blocked,normal,block,15,180788,adaptive,x,0.0,-0.015074032149864414,-0.015074032149864414,0.13293589849184187,true,true,PrecisionReached,2000,1,0.0226688,1.0076627598678538,1003.5427682928296,997.8460031006933,44018.47486857237,0.36212500000000003
blocked,normal,block,15,180788,adaptive,y,0.0,-0.015225295495553404,-0.015225295495553404,0.11928829155161107,true,true,PrecisionReached,2000,1,0.0226688,1.0030004108261363,1150.060121829546,1152.5844353296295,50844.52795602897,0.36212500000000003
blocked,correlated,default,15,180788,fixed,x,0.0,0.06148880035731294,0.06148880035731294,0.12370870934136982,true,false,FixedBudget,12000,1,0.1190225,1.1194320374516606,26.904158851289687,26.26477447299414,220.67066708390547,0.1546875
blocked,correlated,default,15,180788,fixed,y,0.0,0.06305732528557942,0.06305732528557942,0.12345974408089921,false,false,FixedBudget,12000,1,0.1190225,1.1207302763288507,26.59767370741638,26.122012533405567,219.47121370669888,0.1546875
blocked,correlated,default,15,180788,adaptive,x,0.0,0.06148880035731294,0.06148880035731294,0.12370870934136982,true,false,MaxDrawsReached,12000,6,0.3162042,1.1194320374516606,26.904158851289687,26.26477447299414,83.06269958777949,0.1546875
blocked,correlated,default,15,180788,adaptive,y,0.0,0.06305732528557942,0.06305732528557942,0.12345974408089921,false,false,MaxDrawsReached,12000,6,0.3162042,1.1207302763288507,26.59767370741638,26.122012533405567,82.61121304968614,0.1546875
blocked,correlated,joint-prior,15,180788,fixed,x,0.0,0.0011532058079600782,0.0011532058079600782,0.05566797791758164,true,true,FixedBudget,12000,1,0.1207463,1.000881397581964,2947.3002449338455,2940.419317908097,24352.044890055407,0.13191666666666665
blocked,correlated,joint-prior,15,180788,fixed,y,0.0,8.100769940128094E-5,8.100769940128094E-5,0.05549984446813729,true,true,FixedBudget,12000,1,0.1207463,1.000954970140761,2918.0337450166066,2927.2026183068997,24242.58646688884,0.13191666666666665
blocked,correlated,joint-prior,15,180788,adaptive,x,0.0,-0.020554265624250223,-0.020554265624250223,0.09288117184488817,true,true,PrecisionReached,4000,2,0.0474231,1.0021538559761325,1034.3644685044503,1037.6901138933347,21881.532710711333,0.1289375
blocked,correlated,joint-prior,15,180788,adaptive,y,0.0,-0.017877041099566227,-0.017877041099566227,0.09248473837534699,true,true,PrecisionReached,4000,2,0.0474231,1.002419070987044,1010.783917869117,1007.214293060406,21238.896087780133,0.1289375
blocked,correlated,diagonal,15,180788,fixed,x,0.0,-0.05109454851812967,-0.05109454851812967,0.08950444937730596,false,true,FixedBudget,12000,1,0.122821,1.0069948824509427,1009.8216149914732,1009.8927546970943,8222.47624345262,0.08704166666666667
blocked,correlated,diagonal,15,180788,fixed,y,0.0,-0.05148128386360262,-0.05148128386360262,0.08987296889845636,false,true,FixedBudget,12000,1,0.122821,1.006915960171222,990.2339291724322,990.5772727986651,8065.210939486449,0.08704166666666667
blocked,correlated,diagonal,15,180788,adaptive,x,0.0,-0.051018448931241966,-0.051018448931241966,0.10034609116331641,false,true,PrecisionReached,10000,5,0.2340433,1.0078427374062648,806.4953726649337,807.4405105190328,3449.9620818841336,0.0851
blocked,correlated,diagonal,15,180788,adaptive,y,0.0,-0.05133854269416749,-0.05133854269416749,0.10053761814656119,false,true,PrecisionReached,10000,5,0.2340433,1.0082964694230028,789.7262285883124,790.6335009456453,3378.150542851025,0.0851
blocked,correlated,block,15,180788,fixed,x,0.0,0.0029672280187911237,0.0029672280187911237,0.03745610641700903,true,true,FixedBudget,12000,1,0.1473147,1.0004705942157452,6994.875179260144,6995.873195483783,47489.30823253744,0.3612291666666667
blocked,correlated,block,15,180788,fixed,y,0.0,0.002406293940822146,0.002406293940822146,0.03727591593828226,true,true,FixedBudget,12000,1,0.1473147,1.0004194197347593,6947.526609663451,6946.325535386018,47152.9693600572,0.3612291666666667
blocked,correlated,block,15,180788,adaptive,x,0.0,0.0014077094561621983,0.0014077094561621983,0.08744367742888698,true,true,PrecisionReached,2000,1,0.0270866,1.0087866084457573,1140.767109094148,1133.0024010855238,41828.88960170431,0.365375
blocked,correlated,block,15,180788,adaptive,y,0.0,-0.003081285380982124,-0.003081285380982124,0.08916592992775327,true,true,PrecisionReached,2000,1,0.0270866,1.0093322386275034,1132.1249308754277,1127.4348471584299,41623.343171842535,0.365375
blocked,multimodal,block,16,188707,fixed,positive,0.5,0.5,0.0,NaN,false,false,FixedBudget,12000,1,0.1165152,Infinity,4.000333361113426,4.000333361113426,34.33314589953436,0.7067291666666666
blocked,multimodal,block,16,188707,fixed,x,0.0,-0.005931383796387912,-0.005931383796387912,0.042537260319428484,true,false,FixedBudget,12000,1,0.1165152,1.7333149709243794,6.0801487804165,4.126991426837614,35.4201977667945,0.7067291666666666
