"calibration","geometry","strategy","round","seed","method","query","truth","estimate","error","fullWidth","covered","criteriaMet","reason","drawsPerChain","productionSeconds","pilotSeconds","totalSeconds","rHat","meanEss","meanEssPerTotalSecond","acceptance","pilotStatus","covariance"
"calibration","scaled-2","manual","3","120860","fixed","square1","400.0","397.39867949859837","-2.6013205014016307","32.34548206059417","true","true","FixedBudget","12000","0.2720886","0.0","0.2720886","1.0001209288271269","7047.063143858866","25899.88387554225","0.5517500000000001","NotUsed",""
"calibration","scaled-2","manual","3","120860","fixed","x0","0.0","-1.0342449058586833E-4","-1.0342449058586833E-4","0.0014040649674516416","true","true","FixedBudget","12000","0.2720886","0.0","0.2720886","1.0006198677924223","4976.693639974529","18290.709864266744","0.5517500000000001","NotUsed",""
"calibration","scaled-2","manual","3","120860","fixed","x1","0.0","-0.09411251744046112","-0.09411251744046112","1.4305633686884465","true","true","FixedBudget","12000","0.2720886","0.0","0.2720886","1.0009515732839456","4765.401379194592","17514.153033955085","0.5517500000000001","NotUsed",""
"calibration","correlated-6","calibrated","3","120860","precision","","","","","","false","false","PilotRejected","0","0","0.3083806","0.3083806","","","","","requirement failed: Pilot diagnostics rejected 'x0': R-hat=Some(1.0769733493713938), bulk/tail/mean ESS=Vector(Some(39.649913751315175), Some(231.70028365622994), Some(30.368951586875106)); improve pilot exploration or budget",""
"calibration","correlated-6","calibrated","3","120860","fixed","","","","","","false","false","PilotRejected","0","0","0.3083806","0.3083806","","","","","requirement failed: Pilot diagnostics rejected 'x0': R-hat=Some(1.0769733493713938), bulk/tail/mean ESS=Vector(Some(39.649913751315175), Some(231.70028365622994), Some(30.368951586875106)); improve pilot exploration or budget",""
"calibration","correlated-6","default","3","120860","precision","square0","1.0","0.9873908242696672","-0.012609175730332822","0.29698493291363764","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0326800486371934","139.72226481969238","76.0170211928518","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","square1","1.0","0.9839380921708081","-0.016061907829191924","0.29761296228890727","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0399738885721126","79.47435002397523","43.238658905629016","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","square2","1.0","0.949435965337059","-0.050564034662941015","0.2778396184614772","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0382176412673476","79.05169180047703","43.008708302019365","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","square3","1.0","0.9556475062037628","-0.04435249379623718","0.26990330543734725","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.040333607519219","95.89382503943874","52.17180625932175","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","square4","1.0","1.0201853506556748","0.02018535065567484","0.3189284920566412","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.031093959355081","104.13024726412179","56.65289797090388","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","square5","1.0","0.9731044744197717","-0.02689552558022834","0.26727831936725627","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.031859894605801","80.30822364697045","43.692334552478776","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","x0","0.0","-0.03734938293912515","-0.03734938293912515","0.23414832658120352","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0376245733865594","72.75501788325226","39.58295224783686","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","x1","0.0","-0.04167322378274818","-0.04167322378274818","0.2364507008451818","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0401567865138794","69.72360765626063","37.93368914888247","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","x2","0.0","-0.027110202450502552","-0.027110202450502552","0.23058328436536568","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0398910802227284","69.5138219930434","37.81955357265688","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","x3","0.0","-0.024954142156387027","-0.024954142156387027","0.2296482913289011","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.0424748822161272","73.5153456549546","39.99661468316595","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","x4","0.0","-0.03456700351841091","-0.03456700351841091","0.24039432424036716","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.03844343876513","67.69886731158883","36.832112890513336","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","precision","x5","0.0","-0.04501486084813289","-0.04501486084813289","0.23228128587827365","true","false","MaxDrawsReached","12000","1.8380392","0.0","1.8380392","1.038279227464259","73.43992739302804","39.95558277159053","0.4265833333333333","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","square0","1.0","0.8849483552275373","-0.11505164477246266","0.21887236777269392","false","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0055547068971171","238.6467690392596","408.9848128408739","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","square1","1.0","0.8926184085646792","-0.10738159143532078","0.25921461193382506","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0047989229394105","220.7556592785667","378.3236301797804","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","square2","1.0","0.8737750295043257","-0.12622497049567427","0.24056464859483245","false","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0086903163917234","238.50816541208687","408.7472786025244","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","square3","1.0","0.9157072025712383","-0.08429279742876172","0.24631457434732906","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0063116085984107","229.82627322192812","393.86854352980026","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","square4","1.0","0.8481599450415687","-0.15184005495843134","0.2160972945164944","false","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.00637558962325","223.97390516482974","383.83895182762","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","square5","1.0","0.891449203656763","-0.10855079634323705","0.24414934386255183","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.005085627088642","221.87823306380395","380.2474594078216","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","x0","0.0","-0.030125292849563723","-0.030125292849563723","0.21732081853383534","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0181709331351885","131.96528892610198","226.15767734971848","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","x1","0.0","-0.030208548999117957","-0.030208548999117957","0.2194994895207257","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0221549230418912","130.0101793787486","222.80707631067327","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","x2","0.0","-0.022268695045145837","-0.022268695045145837","0.216278589415912","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.0159925726840502","133.93932378751225","229.54071195599226","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","x3","0.0","-0.032957066271793956","-0.032957066271793956","0.22249784769913936","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.01754452267582","136.82816831275377","234.49151662114122","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","x4","0.0","-0.028351609394189566","-0.028351609394189566","0.21266360034235118","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.02089157718246","136.04856044460357","233.15545085612666","0.43414583333333334","NotUsed",""
"calibration","correlated-6","default","3","120860","fixed","x5","0.0","-0.013182512878755048","-0.013182512878755048","0.21884442485909336","true","false","FixedBudget","12000","0.5835101","0.0","0.5835101","1.016102534508995","137.0104471291814","234.80389993109182","0.43414583333333334","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","square0","1.0","0.7253740425976916","-0.27462595740230844","0.19264579493801393","false","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0356264856283504","109.3644864356426","58.92338971645985","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","square1","1.0","0.8478253726845513","-0.15217462731544873","0.30229162160719625","false","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.052667983551056","63.94435277148479","34.451933541865294","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","square2","1.0","0.6988452888558759","-0.30115471114412407","0.16425227771544929","false","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0327770187622247","121.26129834143738","65.3331531337743","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","square3","1.0","0.7809449989893169","-0.2190550010106831","0.2022613431622967","false","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.03898316522066","114.75303230015123","61.826630049109376","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","square4","1.0","0.751982904617907","-0.24801709538209304","0.18980275259599125","false","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0278722375380898","110.25931461256091","59.40550517382868","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","square5","1.0","0.7658857708211448","-0.23411422917885516","0.21610214877894124","false","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.037806344055074","113.86520684023188","61.34828751507473","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","x0","0.0","0.03500484813371246","0.03500484813371246","0.17737814325458995","true","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0356099072281184","156.01857033643324","84.0596735060647","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","x1","0.0","0.06576210497456664","0.06576210497456664","0.19900386792081184","true","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0406619465208942","130.61952974729667","70.37518034165365","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","x2","0.0","-0.017510792888437987","-0.017510792888437987","0.17343155274045421","true","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0283435664412128","153.15140043037115","82.51489992129027","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","x3","0.0","0.05172094038049748","0.05172094038049748","0.18550076112770422","true","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0341076361467134","148.85888134352726","80.20217681287713","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","x4","0.0","0.03040100583094263","0.03040100583094263","0.18161174247717085","true","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0262809578590448","148.36664636725575","79.93697048965277","0.07172916666666668","NotUsed",""
"calibration","correlated-6","joint-prior","3","120860","precision","x5","0.0","0.019220532973996146","0.019220532973996146","0.18454945804931594","true","false","MaxDrawsReached","12000","1.8560454","0.0","1.8560454","1.0303617303655739","149.09434650675826","80.32904071568414","0.07172916666666668","NotUsed",""
